"individualID","domainID","siteID","plotID","namedLocation","uid.x","date.x","eventID.x","subplotID","nestedSubplotID","pointID","stemDistance","stemAzimuth","recordType","supportingStemIndividualID","previouslyTaggedAs","samplingProtocolVersion","taxonID","scientificName","taxonRank","identificationReferences","morphospeciesID","morphospeciesIDRemarks","identificationQualifier","remarks.x","measuredBy.x","recordedBy.x","dataQF.x","publicationDate.x","release.x","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty","uid.y","date.y","eventID.y","tempStemID","tagStatus","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","baseCrownHeight","breakHeight","breakDiameter","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","shape","basalStemDiameter","basalStemDiameterMsrmntHeight","maxBaseCrownDiameter","ninetyBaseCrownDiameter","dendrometerInstallationDate","initialGapMeasurementDate","initialBandStemDiameter","initialDendrometerGap","dendrometerHeight","dendrometerGap","dendrometerCondition","bandStemDiameter","remarks.y","recordedBy.y","measuredBy.y","dataQF.y","publicationDate.y","release.y","dataEntryRecordID"
"NEON.PLA.D17.SOAP.03248A","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","29c6a7cb-5f7d-4843-9425-7a1cc6661df2",2015-10-27,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,"proofed and no errors","krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"0c3c67f9-3526-443b-92ff-908e04ac7928",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Live",23.9,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03249","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","33e2bb5e-8947-4c1b-9b7b-b66018a6fee5",2015-10-27,"vst_SOAP_2015","23",NA,"25",13.5,320.9,NA,NA,NA,"NEON.DOC.000987vE","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100939.9232365,298525.5624366,0.7,37.0330665393244,-119.265184460518,"1208.61",1.12,"25d49826-d0fa-4518-a5b2-c8c271f9b391",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live,  other damage",16.2,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03250","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","6b093353-66f9-41ce-b566-f0707246986e",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"93a2e6e2-8834-4349-b0a3-f335a5ce4320",2015-10-27,"vst_SOAP_2015",NA,NA,"small tree","Live",1.8,130,NA,2.6,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03251","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","fe902a4d-6703-4035-a585-aad411b469ec",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"d450214c-30cc-499b-a5ce-3ba14a7244f2",2015-10-27,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,1.5,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03252","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","c9f7777f-e7e1-4684-800a-11623c4f5caf",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"3407ae41-4c1f-4a9c-8b8f-2360a20750a3",2015-10-27,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,1.2,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03253","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","0f247185-af3a-44e9-b1c2-577be8ce154c",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"4aa02b93-f8ba-46ef-8cfb-ac79b69dba7f",2015-10-27,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,0.9,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03253","D17","SOAP","SOAP_060","SOAP_060.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a4afd9e0-e8eb-400f-9c9b-c2f5fe99ed50",2015-10-21,"vst_SOAP_2015",NA,NA,"sapling","Live",14.7,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"emccarthy@field-ops.org","lwade@field-ops.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03254","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","aeed9870-c59b-41fd-9f81-93e517b2f937",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"045e9666-040f-4f4a-8bc2-ed6f49973f90",2015-10-27,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,2,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03255","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","4f328507-ca7e-468d-9555-35f0df5eb368",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"71415b19-bb87-4be2-aa6b-62f9b95dcff3",2015-10-27,"vst_SOAP_2015",NA,NA,"small tree","Live",7.8,130,NA,4.5,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03256","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","b1b94f3a-483d-4e1d-a843-2ffe1a51ea91",2015-10-27,"vst_SOAP_2015","23","2",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","CADE27","Calocedrus decurrens (Torr.) Florin","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"64dfe017-3303-4cde-b98c-38b174f781b9",2015-10-27,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,0.7,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03257","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","d4f21ddf-69df-41a8-a2ed-a1d30864bec7",2015-10-27,"vst_SOAP_2015","23","3",NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"e8396506-72cf-4e35-b7ef-ed2a2a3d19ee",2015-10-27,"vst_SOAP_2015",NA,NA,"sapling","Live",NA,NA,NA,1,NA,NA,NA,NA,NA,"Full shade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03258","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","0c62e7e9-560f-46a5-84ae-802bd2135ce2",2015-10-27,"vst_SOAP_2015","23",NA,"25",13.9,308.7,NA,NA,NA,"NEON.DOC.000987vE","PIPO","Pinus ponderosa Lawson & C. Lawson","species",NA,NA,NA,NA,"proofed and no errors","krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100938.13748292,298523.228577338,0.7,37.0330499536626,-119.26521020354,"1208.61",1.12,"5414ef75-20b7-4a10-bcda-e7223a5aeed0",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live,  other damage",34,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03259","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","0a01a537-daf1-4aa3-9735-886fb290a059",2015-10-27,"vst_SOAP_2015","23",NA,"43",15.9,233.7,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100940.78696046,298521.578680312,0.71,37.033073464295,-119.265229449358,"1209.49",1.11,"36f5ee2c-8c56-4ea6-9154-d4a856a3106f",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live",15,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03260","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","da09c7ee-975d-4e09-952d-461adeb81322",2015-10-27,"vst_SOAP_2015","23",NA,"25",18.1,314.8,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100942.2004892,298521.233329669,0.7,37.0330861222862,-119.265233707735,"1208.61",1.12,"7e2c3072-928d-47ef-bc25-376dc684f087",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live",19,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03261","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","505a6d0a-e25b-41ab-8761-e66185572421",2015-10-27,"vst_SOAP_2015","23",NA,"43",17.1,261.1,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100947.55442239,298517.498826295,0.71,37.0331335454575,-119.265277098111,"1209.49",1.11,"adb955f1-ab10-4b74-9020-d34315e3eda6",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live",10,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03262","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","94423afd-6b52-4e7f-88b2-cfb6744b781c",2015-10-27,"vst_SOAP_2015","23",NA,"43",17.5,267.3,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100949.37560711,298516.912367188,0.71,37.0331498235919,-119.265284174483,"1209.49",1.11,"c8e9be03-d91c-4be2-bdad-64ac4de584cc",2015-10-27,"vst_SOAP_2015",NA,NA,"multi-bole tree","Live",15.2,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03262A","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","cb19feea-399d-40b4-b93b-82e7e1190237",2015-10-27,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUKE","Quercus kelloggii Newberry","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"db4f2b91-3ccd-46ec-8624-8037de69b2fd",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Live, insect damaged",11.4,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03263","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","b021bdde-52d4-4135-a9df-375a1e0821e2",2015-10-27,"vst_SOAP_2015","23",NA,"41",5.9,145.8,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100945.46628461,298517.597091929,0.71,37.0331147580288,-119.265275435163,"1213.65",1.13,"3f81dbc4-ab74-42ce-95b0-6fdf9fb31a5c",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Standing dead",12.5,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03264","D17","SOAP","SOAP_053","SOAP_053.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9ec00379-172b-4817-91a6-0e77c5231b24",2015-11-18,"vst_SOAP_2015",NA,NA,NA,"Standing dead",15,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","krian@neoninc.org","legacyData | noMapTagData","20220104T180435Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03264","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75c84eb6-cb03-4f47-92e1-25d1d2f4d9e2",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Live",14.7,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData | noMapTagData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03265","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","12a25517-f86f-4cba-9dda-d55c3b818e31",2015-10-27,"vst_SOAP_2015","23",NA,"41",8.1,168.5,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100942.40866989,298515.895680269,0.71,37.0330868520137,-119.265293732165,"1213.65",1.13,"4a955bad-918c-4323-9cc4-59bdae66d345",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live",12.9,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03266","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","c39b0285-575d-418a-9ffa-5c80a3a50a2d",2015-10-27,"vst_SOAP_2015","23",NA,"23",9.2,16.9,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100938.51057497,298516.463560181,0.7,37.0330518625069,-119.265286308611,"1215.16",1.12,"0e61d053-7bc3-41a2-8712-4837eb033574",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live",13.5,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03267","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","a7f72b2f-6c49-4173-a513-eec36a94c979",2015-10-27,"vst_SOAP_2015","23",NA,"23",8.7,21.4,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,"proofed and no errors","krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100937.8080756,298516.963528024,0.7,37.0330456421636,-119.265280503417,"1215.16",1.12,"436ad85a-f9d1-4665-b9ca-5e66133d9d55",2015-10-27,"vst_SOAP_2015",NA,NA,"single bole tree","Live",28.1,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03268","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","ac9119c4-7d3f-4e0c-9b8b-4e81dbf282de",2015-10-27,"vst_SOAP_2015","23",NA,"23",9.7,21.6,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100938.72672191,298517.359908161,0.7,37.0330540017618,-119.265276295965,"1215.16",1.12,"d784647b-f8d3-459b-a313-4eb8d0532d5a",2015-10-27,"vst_SOAP_2015",NA,NA,"multi-bole tree","Standing dead",13.2,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03268A","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","e6954c24-18f9-4492-ae53-6a45d05ca2d7",2015-10-27,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"10bf9b00-9079-4d35-a038-c31a3e6dfe92",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Standing dead",12.5,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03268B","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","388d6654-e6cc-443f-83af-79d40a468ae0",2015-10-27,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","ARVIM","Arctostaphylos viscida Parry ssp. mariposa (Dudley) P.V. Wells","subspecies",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"7e39f180-6710-49fa-ad87-f36b61dba1f8",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Standing dead",12.7,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03269","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","33487bc6-557a-4215-920d-9f79a323f7eb",2015-10-27,"vst_SOAP_2015","23",NA,"23",4.6,2.4,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100934.30385502,298513.981728007,0.7,37.0330134386612,-119.26531306606,"1215.16",1.12,"7d4641b6-1836-469e-9a70-e0de5d3eefff",2015-10-27,"vst_SOAP_2015",NA,NA,"multi-bole tree","Live",23.2,130,NA,NA,NA,NA,NA,NA,NA,"Partially shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"proofed and no errors","tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03269A","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","0ea238eb-80b7-4a0a-acff-834a8f55b754",2015-10-27,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"018bb169-ce73-4665-ac32-7cff2ff69078",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Live",22.8,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03269B","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","5778b70e-90a1-430c-8c52-91167d92c1ba",2015-10-27,"vst_SOAP_2015","23",NA,NA,NA,NA,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL",NA,NA,NA,NA,NA,NA,NA,NA,"e4f20892-29ec-425e-b7c7-80fd2f748ab3",2015-10-27,"vst_SOAP_2015",NA,NA,NA,"Live",12,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
"NEON.PLA.D17.SOAP.03270","D17","SOAP","SOAP_055","SOAP_055.basePlot.vst","90136536-9c17-4e9a-ba56-09e2fe4e3b2b",2015-10-27,"vst_SOAP_2015","23",NA,"23",6,47.8,NA,NA,NA,"NEON.DOC.000987vE","QUCH2","Quercus chrysolepis Liebm.","species",NA,NA,NA,NA,NA,"krian@neoninc.org","tedgarian@neoninc.org",NA,"20221130T000443Z","PROVISIONAL","11N",4100933.73821354,298518.233927578,0.7,37.0330092562504,-119.265265141069,"1215.16",1.12,"ad792b7a-3c2d-4486-ae7e-e4f2b608c6fe",2015-10-27,"vst_SOAP_2015",NA,NA,"multi-bole tree","Standing dead",11.5,130,NA,NA,NA,NA,NA,NA,NA,"Mostly shaded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tedgarian@neoninc.org","krian@neoninc.org","legacyData","20220104T182611Z","RELEASE-2022",NA
